sample_id,b1_mae,b1_rmse,b1_d1,b1_px,b2_mae,b2_rmse,b2_d1,b2_px,b3_mae,b3_rmse,b3_d1,b3_px,b4_mae,b4_rmse,b4_d1,b4_px,b5_mae,b5_rmse,b5_d1,b5_px,b6_mae,b6_rmse,b6_d1,b6_px,all_mae,all_rmse,all_d1,all_px
environment_1/02746,0.678822,1.335306,0.628097,12229,0.920797,1.859086,0.653727,10304,1.245681,2.05594,0.684284,24370,1.948111,2.852889,0.579968,11192,4.168324,5.493793,0.417733,8831,8.916661,10.502037,0.220469,4563,2.062511,3.779733,0.591406,71489
environment_1/02747,2.474561,2.510953,0.0,1853,0.955169,1.9264,0.771242,22220,0.995,1.552441,0.677359,20233,2.119334,2.788451,0.521792,9889,4.453573,5.594814,0.368837,9248,8.911537,10.09655,0.190883,4102,2.141401,3.705487,0.5951,67545
environment_1/02748,0.966421,1.729795,0.567336,5027,1.122753,1.657805,0.501578,28510,3.697597,4.120362,0.115173,10914,4.128329,4.634386,0.223341,8046,7.718956,8.119721,0.021889,9548,13.27453,13.532838,0.0,4286,3.633825,5.303816,0.307775,66331
environment_1/02749,1.757947,2.511377,0.266629,26445,1.540445,2.131049,0.379134,19927,3.511125,3.898737,0.101326,14024,4.439046,4.92197,0.103542,5901,7.482393,7.986597,0.029329,4637,12.542866,13.056276,0.016273,2458,2.972346,4.254079,0.229099,73392
environment_1/02750,5.588323,5.589019,0.0,4,0.369662,0.727209,0.920221,17774,0.541056,0.758373,0.905025,18668,1.305148,1.977624,0.768263,10568,2.108449,3.304657,0.763082,7319,5.949513,7.803254,0.506367,3691,1.169815,2.512444,0.841445,58024
environment_1/02751,,,,0,0.389841,0.738517,0.890525,11546,0.370335,0.590991,0.95414,19298,0.732708,1.205503,0.819283,9656,0.654087,1.630129,0.957138,6346,3.917471,6.431578,0.720545,4108,0.764742,2.048694,0.89571,50954
environment_1/02752,1.623274,1.706454,0.0,79,0.325806,0.547347,0.849975,9965,0.49105,1.370823,0.897876,18223,0.453717,1.046818,0.9016,6687,0.889185,2.277247,0.920359,6454,5.326674,8.219279,0.616928,4785,1.00847,2.948239,0.860585,46193
environment_1/02753,0.839044,0.845005,0.0,73,0.867514,2.001056,0.754092,14359,0.458803,0.87537,0.876173,13107,0.651522,1.341377,0.931258,6168,1.637553,3.132451,0.89152,6462,7.142881,9.382356,0.472149,4524,1.464352,3.477068,0.804444,44693
environment_1/02754,0.229943,0.419042,0.963532,1563,0.187315,0.593447,0.965528,44123,0.566748,1.170163,0.881861,13281,1.165704,1.851153,0.750476,8408,2.787876,3.920407,0.58658,10730,7.092981,8.196187,0.217391,4347,1.051516,2.510705,0.841326,82452
environment_1/02755,0.519184,0.834657,0.764815,8117,0.156061,0.504046,0.969887,40946,0.510877,1.040452,0.872073,12343,1.593232,2.467451,0.676055,8983,2.972667,4.147169,0.542434,9179,8.064676,9.070207,0.16919,3765,1.066464,2.57307,0.820491,83333
environment_1/02756,0.602288,1.722706,0.763705,30957,0.51663,0.924257,0.727349,23730,1.026858,1.703294,0.730249,9683,1.836251,2.661574,0.654531,10163,3.488654,4.871102,0.494449,6666,7.694643,8.710257,0.165902,3050,1.260947,2.672654,0.693504,84249
environment_1/02757,2.199129,3.301463,0.47211,14378,0.316517,0.705943,0.891141,20182,0.728556,1.282655,0.807971,15331,1.645573,2.593677,0.679098,10109,3.288441,4.557757,0.549325,13178,6.112207,7.805643,0.380744,4788,1.775286,3.253859,0.680899,77966
environment_1/02758,3.274674,3.276512,0.0,24,0.480144,1.119954,0.822876,16209,0.370071,0.866208,0.939571,21033,0.984556,1.629466,0.789104,11949,1.703534,2.49314,0.747198,15791,5.058538,6.068706,0.382412,7471,1.270779,2.467835,0.789009,72477
environment_1/02759,,,,0,0.606775,1.342603,0.856042,25056,0.770629,1.329982,0.726622,15517,1.266951,1.946107,0.75536,16465,3.001789,3.958636,0.503083,11841,6.699593,7.882675,0.29078,6627,1.694752,3.11427,0.702527,75506
environment_1/02760,2.131429,3.173176,0.411536,12587,0.639175,1.177901,0.715673,15549,1.016403,1.868413,0.784707,21840,1.562065,2.280207,0.674711,10277,3.661465,4.785333,0.43333,10027,8.765989,9.713324,0.142083,6278,2.178281,3.790406,0.595849,76558
environment_1/02761,0.174331,0.177324,1.0,104,0.634517,1.363133,0.83345,30021,1.43937,2.484325,0.623823,19653,2.232032,3.108396,0.493554,8222,3.781726,5.134987,0.476845,11488,7.458735,9.164464,0.323546,5449,1.998929,3.684098,0.649666,74937
environment_1/02762,0.84293,1.52359,0.70368,11059,0.970174,1.954701,0.747166,19056,0.929915,1.405011,0.774881,15303,1.960044,2.708293,0.611231,9741,4.343392,5.456141,0.379523,13156,8.476912,9.681666,0.198351,5944,2.271258,3.933464,0.619507,74259
environment_1/02763,0.424664,1.047732,0.764371,14039,1.236831,1.706613,0.466831,8909,1.977006,2.498957,0.508122,10712,3.314318,4.261842,0.441966,11433,5.362033,6.294771,0.250798,14410,9.887425,10.757221,0.040511,7430,3.388188,5.108421,0.437766,66933
environment_1/02764,1.987245,3.177459,0.286855,22670,1.117997,1.974992,0.60186,20543,1.714948,2.416376,0.43319,11383,2.47494,3.025742,0.389056,8315,4.658357,5.448603,0.276872,8401,9.336223,9.916922,0.022494,6535,2.675316,4.154594,0.379026,77847
environment_1/02765,3.016897,4.907257,0.439655,14591,0.854124,1.752579,0.766148,18315,1.285889,2.083426,0.683561,16120,2.293869,3.048748,0.475861,9984,5.419968,6.28559,0.22449,9849,10.512962,11.225553,0.046275,5597,2.894537,4.7286,0.519595,74456
environment_1/02766,3.474219,3.622536,0.0,777,0.186224,0.627714,0.951564,12821,0.573307,1.392438,0.883,19376,0.724615,1.271365,0.85936,9535,2.089252,3.098635,0.679837,15464,5.428008,6.889065,0.386286,8794,1.544876,3.081663,0.770036,66767
environment_1/02767,,,,0,0.389287,0.950206,0.875893,18339,0.266708,0.654983,0.937791,15046,1.056946,1.726551,0.770334,11434,2.323718,3.493341,0.653071,14686,6.663493,8.344765,0.342533,9167,1.72483,3.568866,0.753029,68672
environment_1/02768,3.59072,3.753581,0.0,828,0.472821,1.101883,0.858466,11333,0.397644,0.716096,0.940415,19552,0.670923,1.074812,0.900795,14586,2.063874,2.997843,0.620596,11468,6.555054,7.944644,0.323906,8663,1.600894,3.251122,0.770405,66430
environment_1/02769,3.225561,3.225583,0.0,3,0.485737,1.021004,0.831683,12625,0.432988,0.8013,0.931841,26541,0.969065,1.519578,0.776728,10373,2.164704,3.195466,0.633141,10917,5.529702,6.808491,0.373219,8984,1.454388,2.895284,0.771194,69443
environment_1/02770,,,,0,0.869369,1.623701,0.750072,24423,0.857359,1.565191,0.733438,18476,1.798049,2.605551,0.580214,10472,3.380763,4.543405,0.515609,10795,8.408397,9.697951,0.244276,7774,2.193002,3.971556,0.631234,71940
environment_1/02771,0.81171,2.579466,0.69275,13214,0.680367,1.08015,0.695526,19000,0.993661,1.577353,0.756116,15860,1.859734,2.765547,0.648758,7445,4.179342,5.598015,0.473061,9967,9.057735,10.358605,0.231203,6025,2.090398,4.036792,0.633455,71511
environment_1/02772,2.386683,4.254276,0.280069,13868,1.75402,2.82023,0.450158,12620,2.381233,2.649191,0.216615,10701,4.124506,4.521686,0.181461,7131,6.979581,8.113412,0.249335,13151,11.55973,12.401861,0.039914,6965,4.383104,6.240304,0.2597,64436
environment_1/02773,0.776309,1.323389,0.673338,7595,0.851333,1.361639,0.712043,7390,1.026624,1.784371,0.778565,13688,2.308533,3.220301,0.587293,11490,4.969282,6.285388,0.390341,14805,9.493891,10.445069,0.126352,8690,3.28061,5.2021,0.544441,63658
environment_1/02774,0.203325,0.495172,0.717444,20941,1.540397,2.044997,0.487621,10057,2.160596,2.94491,0.597962,12464,3.028535,4.192708,0.535305,11868,5.648249,6.927316,0.262393,8876,8.90535,10.025305,0.105463,6315,2.679954,4.494484,0.520824,70521
environment_1/02775,,,,0,0.096389,0.183518,0.994265,10811,0.542965,1.358083,0.913245,17947,0.85656,1.37022,0.886055,18509,1.632511,2.459732,0.723701,10666,5.666146,7.01792,0.37701,9143,1.429105,2.948289,0.815567,67076
environment_1/02776,,,,0,0.221001,0.565215,0.930773,8696,0.569472,1.035026,0.875988,27062,0.720416,1.202348,0.856354,11765,2.141828,3.28831,0.633376,10193,5.950949,7.306549,0.298911,8628,1.491996,3.056024,0.767364,66344
environment_1/02777,,,,0,0.404132,0.762975,0.860411,12064,0.59908,1.033793,0.884263,28124,0.949422,1.471316,0.791617,9257,4.10733,5.141577,0.397702,13055,8.38358,9.198439,0.176175,6573,2.015827,3.724917,0.708338,69073
environment_1/02778,1.095449,1.280181,0.121951,369,0.926735,1.870948,0.666509,25344,0.837547,1.498847,0.716619,18731,1.32612,2.218012,0.704796,7361,3.94961,5.342708,0.465322,12342,5.937963,8.314983,0.523397,3462,1.754861,3.351162,0.637533,67609
environment_1/02779,2.316983,3.861634,0.513158,15732,0.658298,1.102087,0.700892,10421,0.531247,1.104898,0.866452,13643,1.47748,2.47313,0.769817,11417,2.780856,4.257281,0.638784,10592,4.903549,7.642096,0.602999,3068,1.725309,3.296321,0.687543,64873
environment_1/02780,,,,0,0.173176,0.549405,0.961302,8140,0.441302,0.952117,0.946343,18376,1.021114,1.441253,0.827665,16996,1.479029,2.138842,0.765833,8921,5.230608,6.803569,0.478504,3931,1.075683,2.217625,0.851519,56364
environment_1/02781,,,,0,0.598385,1.72084,0.875842,10688,0.652881,1.294531,0.828457,25329,1.091912,1.811936,0.74829,11406,1.480192,2.857425,0.820478,5821,6.401149,8.440444,0.477234,4063,1.221679,2.797623,0.795627,57307
environment_1/02782,0.850388,0.902746,0.032927,1640,0.473188,1.365465,0.878966,16830,0.832787,1.213641,0.762068,22704,0.938101,1.743466,0.839815,6274,2.403248,4.074634,0.69869,5725,8.39319,10.432084,0.3763,4422,1.476255,3.389052,0.748016,57595
environment_1/02783,2.029891,2.054636,0.0,914,0.531726,1.178795,0.856242,14427,0.273602,0.562171,0.927323,15053,0.137003,0.238789,0.996573,6128,0.97802,2.416763,0.922351,6465,6.434375,8.74075,0.503453,5357,1.143399,3.138019,0.849723,48344
environment_1/02784,,,,0,0.11905,0.197211,0.991826,28505,0.571528,1.242787,0.903808,19773,1.048982,1.619364,0.79704,12229,2.49577,3.291594,0.587433,13862,5.976576,7.274293,0.38547,4859,1.150589,2.438266,0.831852,79228
environment_1/02785,,,,0,0.079289,0.498611,0.983407,31278,0.460284,0.884928,0.930077,20537,1.029391,1.664648,0.770721,10581,2.322708,3.303857,0.630989,12482,5.921314,7.318157,0.374809,4573,0.993003,2.338098,0.850902,79451
environment_1/02786,0.350701,0.845122,0.926316,285,0.4182,1.100898,0.910734,36621,1.031134,1.598017,0.78379,17816,1.830759,2.321506,0.658691,8526,3.722009,4.483519,0.420482,11444,8.569966,9.221921,0.045977,4611,1.658265,3.092089,0.734146,79303
environment_1/02787,1.945123,3.13009,0.469502,1787,1.268716,2.234715,0.604354,20670,1.689424,2.123296,0.485226,22167,3.276457,3.666066,0.169669,10491,5.808993,6.356451,0.062877,13773,11.809441,12.125026,0.0,6371,3.411795,4.964431,0.355213,75259
environment_1/02788,1.022771,1.06294,0.044561,763,0.733571,1.462671,0.812357,26753,0.936765,1.376689,0.68939,18087,2.256758,2.890344,0.511458,16408,4.567198,5.440876,0.309633,10703,9.731137,10.499098,0.090117,5049,2.216903,3.765926,0.596646,77763
environment_1/02789,0.416305,0.886994,0.861836,15127,0.868709,1.437611,0.644422,20544,1.018369,1.633943,0.753275,17785,2.376753,3.08813,0.495391,10089,3.759352,4.760291,0.429527,9720,8.851047,9.69828,0.118483,5351,1.909761,3.423881,0.629388,78616
environment_1/02790,1.134009,1.900191,0.436086,13080,1.603653,2.463272,0.56126,17842,1.109876,1.609757,0.693734,21674,2.549349,2.985295,0.32629,8235,5.411318,5.814141,0.087019,9722,8.862833,9.292144,0.060712,6012,2.538846,3.846441,0.452583,76565
environment_1/02791,0.587992,0.591795,0.452607,1266,1.461642,1.844701,0.299914,30402,1.910841,2.169264,0.328943,14729,2.426255,2.863655,0.436708,8919,5.051691,5.941007,0.265745,14608,9.781302,10.417998,0.006214,5793,2.977191,4.285665,0.295165,75717
environment_1/02792,7.627848,9.195719,0.155378,1004,1.667489,2.701952,0.493735,24902,1.073833,1.641321,0.706177,17759,1.878483,2.839662,0.672412,8993,3.209872,4.307878,0.517052,14221,6.946137,8.100256,0.237057,6606,2.404291,3.841476,0.543757,73485
environment_1/02793,0.338203,1.075463,0.909514,5802,0.462617,0.964899,0.796835,16745,0.839701,1.487366,0.753038,16047,1.579218,2.501101,0.731119,12857,2.850906,4.065497,0.532167,13663,5.923306,7.380745,0.363451,7371,1.739672,3.249934,0.690543,72485
environment_1/02794,,,,0,0.28696,0.792812,0.934219,12572,0.477058,0.740939,0.943233,24257,1.297526,1.743936,0.687379,18153,2.364316,3.249214,0.599179,11449,5.846185,7.269305,0.393545,7219,1.466481,2.803285,0.77127,73650
environment_1/02795,,,,0,0.397999,0.659216,0.900158,19030,0.668079,1.204932,0.830595,29639,1.373459,1.950405,0.639643,10978,3.110797,4.210975,0.506646,10984,6.37251,7.990664,0.395055,5703,1.47987,2.922513,0.741321,76334
environment_1/02796,1.604759,2.067273,0.169846,2726,1.153729,2.210966,0.616589,29381,1.350407,2.08367,0.583895,23285,2.22358,3.033436,0.482777,7577,4.442569,5.763933,0.418955,8156,8.777799,10.128501,0.210754,6007,2.275662,3.966122,0.525281,77132
environment_1/02797,3.210121,4.864525,0.247603,4277,1.00779,1.517083,0.534238,26316,1.12599,1.72044,0.655083,15740,1.736425,2.710312,0.655255,8792,3.4969,4.784337,0.528912,11656,8.01836,9.065561,0.17483,8391,2.411567,4.044009,0.516442,75172
environment_1/02798,2.95811,3.796198,0.222972,11405,0.841132,1.204197,0.698508,13808,1.567192,1.892299,0.385798,17758,2.801443,3.168276,0.182108,8786,5.882244,6.550706,0.089855,14835,10.944537,11.296466,0.001305,8426,3.69614,5.224954,0.293036,75018
environment_1/02799,14.408384,14.459205,0.0,2201,0.574892,1.377784,0.878067,21315,0.630421,1.297641,0.845519,14908,1.30261,2.126386,0.761861,8726,2.828085,3.946627,0.61054,16528,6.642137,7.95418,0.296042,9600,2.391423,4.417548,0.694642,73278
environment_1/02800,5.183943,5.317448,0.0,3546,0.256795,0.717002,0.903268,10803,0.385771,0.831683,0.894784,17868,0.623039,1.143917,0.903569,10899,1.770284,2.586568,0.743165,21874,4.931527,6.237053,0.405531,7955,1.54628,2.839744,0.755035,72945
environment_1/02801,,,,0,0.493667,1.051056,0.853012,17498,0.288545,0.704059,0.936799,13639,1.109089,1.702313,0.794158,20953,2.283171,3.227378,0.606015,15861,5.264382,6.566538,0.377957,5453,1.372302,2.576147,0.763119,73404
