b1_sae,b1_sse,b1_d1n,b1_px,b2_sae,b2_sse,b2_d1n,b2_px,b3_sae,b3_sse,b3_d1n,b3_px,b4_sae,b4_sse,b4_d1n,b4_px,b5_sae,b5_sse,b5_d1n,b5_px,b6_sae,b6_sse,b6_d1n,b6_px,all_sae,all_sse,all_d1n,all_px
15136.802734,84408.070312,6999,10807,6646.524414,9275.657227,13377,15275,11630.667969,32076.898438,7090,10207,20616.158203,93022.070312,2727,6949,18940.888672,138615.21875,2748,4947,44193.691406,596291.875,1305,4590,117164.734375,953689.75,34246,52775
0.0,0.0,0,0,7406.120117,16231.273438,21585,23341,9263.583984,16989.806641,11898,14550,5473.899414,15754.246094,4669,5627,7132.025391,31267.099609,3919,4484,26659.132812,275700.375,969,3525,55934.757812,355942.78125,43040,51527
986.273865,1043.823975,483,1341,7963.274414,9185.970703,21710,24644,11288.893555,22594.751953,11719,14186,4602.169922,12253.750977,3955,4692,8942.819336,47671.90625,3451,4464,29438.308594,341108.8125,1149,3633,63221.734375,433859.0,42467,52960
36277.992188,131289.046875,0,11610,13469.341797,45642.359375,17361,18932,13661.384766,28052.375,7394,11825,7358.914062,20816.632812,2434,4066,12573.582031,60850.835938,2324,4154,21295.871094,222800.765625,855,2866,104637.09375,509452.0,30368,53453
419.940063,25.120312,8996,8996,6216.370117,13705.160156,32719,33649,12873.317383,61354.222656,10034,12422,9900.140625,27782.171875,4765,7175,36529.585938,180099.109375,7069,13094,36067.035156,320679.25,1342,5348,102006.390625,603645.0,64925,80684
28.69067,3.059842,346,346,12317.416992,36238.828125,29860,32852,5565.561035,8598.679688,15031,15733,10641.017578,26551.580078,6232,8915,31936.806641,142039.625,8718,13723,35053.554688,258850.3125,1945,6415,95543.046875,472282.09375,62132,77984
6035.336914,32643.097656,0,1125,9186.255859,15739.066406,24650,26749,7707.043457,14046.530273,11449,13478,11828.609375,31785.105469,6486,9217,38660.167969,180841.84375,10946,16657,35350.328125,265252.125,2137,6661,108767.75,540307.8125,55668,73887
665.493164,1463.035645,0,304,7280.192383,24425.371094,21356,23725,12652.769531,25991.070312,13451,17266,9515.198242,25881.910156,7216,9036,35054.621094,152696.15625,10731,16087,41162.613281,338158.625,1613,6701,106330.890625,568616.1875,54367,73119
3494.296875,16180.759766,9221,10001,6732.373047,14734.28418,18808,20916,6368.563477,12944.598633,11076,12492,15733.1875,48331.523438,9676,12479,27893.296875,114058.898438,8898,13559,35826.957031,301454.78125,1987,6198,96048.671875,507704.8125,59666,75645
9655.361328,80041.125,0,1232,7985.225098,15818.073242,21716,23488,7947.040527,11266.427734,12709,14236,15112.651367,34552.207031,11406,13919,36013.324219,180821.4375,7853,13408,49134.53125,450883.4375,1690,7228,125848.132812,773382.75,55374,73511
4211.837891,12166.554688,8373,9691,5039.267578,5451.698242,19069,20631,5095.337891,7244.203125,12164,13107,12410.104492,25892.167969,11865,13525,25341.019531,109260.929688,7083,10940,40628.101562,316447.8125,2129,7064,92725.671875,476463.375,60683,74958
1157.370117,9684.395508,0,142,7057.791504,8698.084961,18506,22942,11948.426758,20723.023438,18290,20329,10669.932617,20098.097656,10229,12028,24892.292969,90255.398438,8810,12959,48309.285156,391848.8125,1581,7511,104035.09375,541307.875,57416,75911
0.0,0.0,0,0,23691.507812,110614.875,15422,20371,25148.837891,71282.773438,19149,24917,10909.648438,22199.160156,9035,10741,28727.361328,108763.164062,7204,12262,48076.613281,393163.9375,2122,7801,136553.96875,706023.875,52932,76092
0.0,0.0,0,0,4444.798828,7368.44043,22429,22918,9374.967773,11346.808594,19647,21119,11032.660156,22246.863281,10282,12082,29347.59375,139118.34375,7425,12364,47000.75,407982.40625,2532,7823,101200.765625,588062.8125,62315,76306
0.0,0.0,0,0,8346.59668,20731.162109,24416,26589,7820.951172,10139.34668,15490,17108,10861.462891,19477.945312,12605,14164,29887.763672,134361.6875,7039,12002,30361.640625,240640.234375,3123,6533,87278.414062,425350.375,62673,76396
269.1362,639.115173,0,114,7805.771484,22101.113281,25527,27259,10595.433594,18044.802734,15225,18090,11826.775391,27523.791016,11294,13353,31903.574219,153605.015625,7214,12417,30412.851562,236112.3125,2370,6018,92813.546875,458026.125,61630,77251
